AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
NC_042781.1	1693292276	Gasterophilus nasalis 	15191	Gasterophilus nasalis	204918
NC_042792.1	1693293098	Cypridina dentata 	15779	Cypridina dentata	1483471
NC_042797.1	1693293504	Polypedates braueri	19904	Polypedates braueri	1198049
NC_042799.1	1693293600	Hoplistodera incisa 	14932	Hoplistodera incisa	2575656
NC_042800.1	1693293614	Scoparipes salvazai 	15173	Scoparipes salvazai	2575669
NC_042801.1	1693293628	Anaxandra taurina 	16694	Anaxandra taurina	2575663
NC_042802.1	1693293642	Brachymna tenuis 	15744	Brachymna tenuis	2575665
NC_042803.1	1693293656	Cantao ocellatus 	15952	Cantao ocellatus	299244
NC_042804.1	1693293670	Catacanthus incarnatus 	15939	Catacanthus incarnatus	696896
NC_042805.1	1693293684	Caystrus obscurus 	15896	Caystrus obscurus	2575667
NC_042806.1	1693293698	Cloresmus pulchellus 	18022	Cloresmus pulchellus	2575654
NC_042807.1	1693293712	Molipteryx lunata 	16660	Molipteryx lunata	2575659
NC_042808.1	1693293726	Eurygaster testudinaria 	16401	Eurygaster testudinaria	1134731
NC_042810.1	1693293754	Megymenum gracilicorne 	15604	Megymenum gracilicorne	763220
NC_042811.1	1693293768	Mictis tenebrosa 	16433	Mictis tenebrosa	2575658
NC_042812.1	1693293782	Placosternum urus 	16233	Placosternum urus	2575660
NC_042813.1	1693293796	Plautia fimbriata 	15907	Plautia fimbriata	286708
NC_042814.1	1693293810	Pseudomictis brevicornis 	15826	Pseudomictis brevicornis	2575661
NC_042815.1	1693293824	Scotinophara lurida 	15919	Scotinophara lurida	1331320
NC_042816.1	1693293838	Eocanthecona thomsoni 	14782	Eocanthecona thomsoni	2575655
NC_042817.1	1693293854	Cazira horvathi 	15939	Cazira horvathi	2575653
NC_042818.1	1693293876	Menida violacea 	15379	Menida violacea	763257
NC_042823.1	1693294141	Phodopus sungorus	16346	Phodopus sungorus	10044
NC_042828.1	1693294443	Oomorphoides metallicus	16462	Oomorphoides metallicus	2576292
NC_042875.1	1693298947	Altica fragariae	16220	Altica fragariae	404224
NC_042876.1	1693298971	Altica cirsicola	15864	Altica cirsicola	404223
NC_042881.1	1693299125	Triatoma migrans 	17323	Triatoma migrans	2579797
NC_042904.1	1693301253	Diabolocatantops pinguis 	15604	Diabolocatantops pinguis	509737
NC_042905.1	1693301271	Pseudosuccinea columella	13757	Pseudosuccinea columella	31228
NC_042907.1	1693301374	Eristalinus fuscicornis	15815	Eristalinus fuscicornis	1740175
NC_042908.1	1693301388	Eristalinus barclayi	15757	Eristalinus barclayi	2583382
NC_042909.1	1693301403	Eristalinus vicarians	15966	Eristalinus vicarians	1740193
NC_042910.1	1693301417	Eristalinus tabanoides	15792	Eristalinus tabanoides	1740192
NC_042911.1	1693301432	Eristalinus aeneus	16245	Eristalinus aeneus	2017640
NC_042945.1	1693304889	Diorhabda carinata	16232	Diorhabda carinata	1163344
NC_042946.1	1693304909	Diorhabda carinulata	16298	Diorhabda carinulata	1163345
NC_042951.1	1693305217	Hydrotaea spinigera 	15576	Hydrotaea spinigera	363758
NC_042952.1	1693305236	Hydrotaea aenescens 	15238	Hydrotaea aenescens	221905
NC_042953.1	1693305260	Synthesiomyia nudiseta 	15117	Synthesiomyia nudiseta	367286
NC_043768.1	1707505437	Odorrana livida 	16057	Odorrana livida	121160
NC_043770.1	1707505465	Hydatophylax nigrovittatus 	15048	Hydatophylax nigrovittatus	1310303
NC_043771.1	1707505479	Phryganopsyche latipennis 	15167	Phryganopsyche latipennis	177652
NC_043790.1	1707506740	Oreohelix idahoensis	14213	Oreohelix idahoensis	2584915
NC_043830.1	1707509966	Poroderma pantherinum 	16686	Poroderma pantherinum	376634
NC_043831.1	1707509980	Axianassa australis	15738	Axianassa australis	576642
NC_043832.1	1707509996	Laomedia healyi	15834	Laomedia healyi	576627
NC_043833.1	1707512307	Polycheles baccatus	16880	Polycheles baccatus	288637
NC_043834.1	1707510013	Strahlaxius plectrorhynchus	15816	Strahlaxius plectrorhynchus	2302681
NC_043836.1	1707510119	Margaritifera margaritifera	16122	Margaritifera margaritifera	2505931
NC_043843.1	1707510638	Dacus conopsoides	15852	Dacus conopsoides	2586379
NC_043846.1	1707510771	Rhodnius pictipes 	15908	Rhodnius pictipes	69253
NC_043865.1	1707511590	Neocaridina heteropoda koreana 	15558	Neocaridina davidi koreana	2039297
NC_043872.1	1707512011	Amblyomma javanense	14780	Amblyomma javanense	1658007
NC_043879.1	1707500595	Porcula salvania	16682	Porcula salvania	476284
NC_043883.1	1707500869	Glenea cantor	15514	Glenea cantor	983541
NC_043895.1	1707501737	Arctictis binturong albifrons 	16642	Arctictis binturong albifrons	1933056
NC_043898.1	1707501890	Glyptelasma annandalei 	16107	Glyptelasma annandalei	2590147
NC_043899.1	1707501904	Daption capense 	17312	Daption capense	37055
NC_043903.1	1707502104	Aphis citricidus 	16763	Aphis citricidus	223852
NC_043911.1	1707502406	Papilio memnon 	15262	Papilio memnon	76198
NC_043920.1	1707502758	Chthamalus challengeri 	15358	Chthamalus challengeri	261891
NC_043928.1	1707503374	Dorcus hansi	18130	Dorcus hansi	2593008
NC_043930.1	1707503503	Budorcas taxicolor taxicolor 	16584	Budorcas taxicolor taxicolor	37183
NC_043949.1	1707504976	Tetrao parvirostris parvirostris	16688	Tetrao parvirostris parvirostris	2592010
NC_043950.1	1707504990	Tetrao parvirostris kamtschaticus	16684	Tetrao parvirostris kamtschaticus	116997
NC_043955.1	1707505358	Polypedates megacephalus	19952	Polypedates megacephalus	68449
NC_043956.1	1707505371	Ceracris fasciata fasciata 	15569	Ceracris fasciata fasciata	227352
NC_044077.1	1714603782	Distichoptilum gracile	19171	Distichoptilum gracile	361155
NC_044078.1	1714603797	Funiculina quadrangularis	18906	Funiculina quadrangularis	68568
NC_044086.1	1714603916	Anthoptilum grandiflorum	18853	Anthoptilum grandiflorum	1150258
NC_044087.1	1714603931	Pennatula aculeata	18715	Pennatula aculeata	1399332
NC_044088.1	1714603946	Pennatula grandis	18973	Ptilella grandis	2610849
NC_044089.1	1714603961	Protoptilum carpenteri	18729	Protoptilum carpenterii	3103373
NC_044091.1	1714603991	Virgularia mirabilis	18770	Virgularia mirabilis	1399339
NC_044093.1	1714604006	Octopus mimus 	15696	Octopus mimus	83531
NC_044095.1	1714604105	Gordionus alpestris 	15132	Gordionus alpestris	1137640
NC_044096.1	1714234884	Serrognathus platymelus	16790	Serrognathus platymelus	618622
NC_044107.1	1714236282	Sorex daphaenodon 	17407	Sorex daphaenodon	62272
NC_044109.1	1714604601	Ophioplocus japonicus	16144	Ophioplocus japonicus	35056
NC_044110.1	1714604615	Chamberlainia hainesiana	16746	Chamberlainia hainesiana	1264661
NC_044111.1	1714604629	Unio bonellii	16020	Microcondylaea bonellii	1678567
NC_044112.1	1714236296	Monodontina vondembuschiana	16028	Monodontina vondembuschiana	2508272
NC_044120.1	1714605072	Ochotona dauurica 	17293	Ochotona dauurica	130827
NC_044122.1	1714605086	Sinularia ceramensis	18740	Sclerophytum ceramense	3286352
NC_044124.1	1714235066	Pilsbryoconcha exilis	16168	Pilsbryoconcha exilis	178825
NC_044146.1	1714235163	Eustenogaster scitula 	17867	Eustenogaster scitula	1980568
NC_044186.1	1714235695	Gopherus evgoodei	16845	Gopherus evgoodei	1825980
NC_044409.1	1735234958	Exorista japonica 	17663	Exorista japonica	380513
NC_044410.1	1735234972	Gammarus pisinnus 	15907	Gammarus pisinnus	1486748
NC_044413.1	1735235160	Longpotamon kenliense 	18499	Longpotamon kenliense	1775323
NC_044415.1	1735235199	Daphnia similis	15132	Daphnia similis	35528
NC_044420.1	1735235557	Corythucha marmorata 	15635	Corythucha marmorata	621227
NC_044424.1	1735235804	Parribacus antarcticus 	15806	Parribacus antarcticus	196017
NC_044425.1	1735235818	Scyllarides squammosus 	15644	Scyllarides squammosus	1104396
NC_044469.1	1735236989	Gammarus lacustris 	15333	Gammarus lacustris	52639
NC_044480.1	1735237720	Pyxicephalus adspersus 	24317	Pyxicephalus adspersus	30357
NC_044484.1	1735237928	Limonia phragmitidis 	15924	Limonia phragmitidis	2599951
NC_044640.1	1747250621	Pseudoregma bambucicola	16632	Pseudoregma bambucicola	39655
NC_044641.1	1747250635	Geoemyda spengleri	17448	Geoemyda spengleri	74936
NC_044646.1	1747250919	Lepidurus apus lubbocki	15635	Lepidurus apus lubbocki	217954
NC_044647.1	1747250933	Anopheles cruzii	15287	Anopheles cruzii	68878
NC_044648.1	1747250947	Tringa totanus 	16818	Tringa totanus	171271
NC_044651.1	1747250989	Tringa nebularia 	16682	Tringa nebularia	171270
NC_044652.1	1747251003	Paratrichobius longicrus 	16296	Paratrichobius longicrus	402416
NC_044654.1	1747251031	Lepidurus arcticus	15223	Lepidurus arcticus	77708
NC_044655.1	1747251045	Coquillettidia chrysonotum	15389	Coquillettidia chrysonotum	2597061
NC_044656.1	1747251059	Limatus flavisetosus	15663	Limatus flavisetosus	1426897
NC_044657.1	1747251073	Mansonia amazonensis	15357	Mansonia amazonensis	2597065
NC_044658.1	1747251087	Psorophora saeva	15049	Psorophora saeva	2597062
NC_044659.1	1747251101	Runchomyia reversa	15302	Runchomyia reversa	2597063
NC_044660.1	1747251115	Sabethes undosus	15334	Sabethes undosus	2007222
NC_044661.1	1747251129	Trichoprosopon pallidiventer	16037	Trichoprosopon pallidiventer	2007230
NC_044662.1	1747251143	Uranotaenia geometrica	15593	Uranotaenia geometrica	2597066
NC_044663.1	1747251157	Wyeomyia confusa	15426	Wyeomyia confusa	2597064
NC_044669.1	1747251453	Drosophila mercatorum 	16024	Drosophila mercatorum	7253
NC_044697.1	1747253344	Blepephaeus succinctor	15554	Blepephaeus succinctor	583413
NC_044698.1	1747253358	Nortia carinicollis	15602	Nortia carinicollis	583456
NC_044699.1	1747253372	Pterolophia sp.	16063	Pterolophia sp. ZJY-2019	2604362
NC_044700.1	1747253386	Thermistis croceocincta	15503	Thermistis croceocincta	2604364
NC_044702.1	1747253484	Paradyschiria parvula 	14588	Paradyschiria parvula	2572155
NC_044706.1	1747253592	Maurya qinlingensis 	16011	Maurya qinlingensis	2605029
NC_044711.1	1747253738	Anthonomus eugenii	17257	Anthonomus eugenii	122869
NC_044712.1	1747253752	Anthonomus pomorum	17093	Anthonomus pomorum	201758
NC_044713.1	1747253766	Anthonomus rectirostris	17676	Anthonomus rectirostris	1341944
NC_044714.1	1747253780	Anthonomus rubi	17476	Anthonomus rubi	201759
NC_044719.1	1747253922	Mesonemoura metafiligera 	15739	Mesonemoura metafiligera	2605687
NC_044720.1	1747253936	Mesonemoura tritaenia 	15778	Mesonemoura tritaenia	2605688
NC_044721.1	1747253950	Rhagovelia reitteri 	15145	Rhagovelia reitteri	2581066
NC_044722.1	1747253964	Limnogonus hypoleucus 	15325	Limnogonus hypoleucus	913167
NC_044723.1	1747253978	Limnogonus poissoni 	15320	Limnogonus poissoni	913173
NC_044724.1	1747253992	Limnogonus intermedius 	15333	Limnogonus intermedius	913169
NC_044741.1	1747255311	Bittacus strigosus 	15825	Bittacus strigosus	50433
NC_044742.1	1747255325	Panorpa debilis 	17018	Panorpa debilis	185844
NC_044743.1	1747255339	Polyplectron malacense 	16691	Polyplectron malacense	142660
NC_044744.1	1747255353	Antheraea pernyi x Antherea roylei	15573	Antheraea pernyi x Antherea roylei	91022
NC_044745.1	1747255367	Hemiscyllium ocellatum 	16728	Hemiscyllium ocellatum	170820
NC_044748.1	1747255557	Amphinemura longispina 	15709	Amphinemura longispina	2478902
NC_044749.1	1747255571	Amphinemura yao 	15876	Amphinemura yao	2605904
NC_044750.1	1747255585	Indonemoura jacobsoni 	15642	Indonemoura jacobsoni	2605905
NC_044751.1	1747255599	Indonemoura nohirae 	15738	Indonemoura nohirae	2498684
NC_044752.1	1747255613	Protonemura kohnoae 	15707	Protonemura kohnoae	2498681
NC_044753.1	1747255627	Protonemura orbiculata 	15758	Protonemura orbiculata	2498682
NC_044754.1	1747255641	Sphaeronemoura grandicauda 	15661	Sphaeronemoura grandicauda	2605907
NC_044755.1	1747255655	Sphaeronemoura acutispina 	15016	Sphaeronemoura acutispina	2736301
NC_044757.1	1747255758	Dytiscus sharpi mitochondrial DNA, complete genome	19476	Dytiscus sharpi	940473
NC_044759.1	1747451277	Carabus granulatus	16918	Carabus granulatus	118799
NC_044760.1	1747451291	Pterostichus niger	17162	Pterostichus niger	106386
NC_044762.1	1747451390	Eurydema dominulus 	16752	Eurydema dominulus	286701
NC_044763.1	1747451404	Eurydema liturifera 	15585	Eurydema liturifera	1921101
NC_044764.1	1747451418	Eurydema oleracea 	15892	Eurydema oleracea	1545128
NC_044765.1	1747451432	Eurydema qinlingensis 	15820	Eurydema qinlingensis	1985868
NC_044770.1	1747451586	Thitarodes damxungensis 	15362	Thitarodes damxungensis	92018
NC_044776.1	1747451937	Abscondita terminalis	16402	Abscondita terminalis	2069292
NC_044778.1	1747451965	Emeia pseudosauteri	16327	Emeia pseudosauteri	2592744
NC_044781.1	1747452147	Triops granarius 	15121	Triops granarius	109777
NC_044783.1	1747452175	Alicella gigantea 	16851	Alicella gigantea	1315966
NC_044786.1	1747452268	Lamprigera yunnana	16203	Lamprigera yunnana	370605
NC_044787.1	1747452282	Diaphanes nubilus	17683	Diaphanes nubilus	370596
NC_044788.1	1747452296	Vesta saturnalis	16932	Vesta saturnalis	370603
NC_044789.1	1747452310	Curtos bilineatus	16677	Curtos bilineatus	370592
NC_044790.1	1747452324	Pyrocoelia praetexta	17634	Pyrocoelia praetexta	370600
NC_044791.1	1747452338	Diaphanes mendax	17959	Diaphanes mendax	370595
NC_044792.1	1747452352	Pyrocoelia thibetana	18054	Pyrocoelia thibetana	370602
NC_044793.1	1747452366	Diaphanes pectinealis	17981	Diaphanes pectinealis	370597
NC_044848.1	1747456954	Leptaulax koreanus	18730	Leptaulax koreanus	2607329
NC_044858.1	1751536558	Equus burchellii quagga	16606	Equus quagga quagga	555873
NC_044861.1	1751536586	Ophiura sarsii	16603	Ophiura sarsii	861515
NC_044865.1	1751536783	Xenopus calcaratus	17523	Xenopus calcaratus	451444
NC_044866.1	1751536797	Xenopus mellotropicalis	17700	Xenopus mellotropicalis	451443
NC_044867.1	1751536811	Xenopus epitropicalis	17808	Xenopus epitropicalis	224340
NC_044868.1	1751536825	Xenopus largeni	17186	Xenopus largeni	288557
NC_044869.1	1751536839	Xenopus petersii	17729	Xenopus petersii	288555
NC_044870.1	1751536853	Xenopus poweri	17581	Xenopus poweri	454605
NC_044871.1	1751536867	Xenopus gilli	16923	Xenopus gilli	228608
NC_044872.1	1751536881	Xenopus parafraseri	16708	Xenopus parafraseri	288534
NC_044873.1	1751536895	Xenopus pygmaeus	17189	Xenopus pygmaeus	288517
NC_044874.1	1751536909	Xenopus allofraseri	17498	Xenopus allofraseri	288535
NC_044875.1	1751536923	Xenopus wittei	17715	Xenopus wittei	288522
NC_044876.1	1751536937	Xenopus amieti	16976	Xenopus amieti	105428
NC_044877.1	1751536951	Xenopus boumbaensis	16807	Xenopus boumbaensis	288550
NC_044878.1	1751536965	Xenopus andrei	17443	Xenopus andrei	288519
NC_044879.1	1751536979	Xenopus itombwensis	16853	Xenopus itombwensis	542840
NC_044880.1	1751536993	Xenopus lenduensis	17152	Xenopus lenduensis	886921
NC_044881.1	1751537007	Xenopus vestitus	16779	Xenopus vestitus	105429
NC_044882.1	1751537021	Xenopus ruwenzoriensis	16645	Xenopus ruwenzoriensis	105430
NC_044883.1	1751537035	Xenopus kobeli	17811	Xenopus kobeli	1716559
NC_044884.1	1751537049	Xenopus eysoole	17397	Xenopus eysoole	1716557
NC_044885.1	1751537063	Xenopus longipes	17196	Xenopus longipes	288514
NC_044886.1	1751537077	Xenopus clivii	16794	Xenopus clivii	8358
NC_044887.1	1751537091	Xenopus muelleri	17478	Xenopus muelleri	105427
NC_044888.1	1751537105	Xenopus fischbergi	17189	Xenopus fischbergi	451448
NC_044896.1	1751537669	Idgia oculata	15805	Idgia oculata	1404354
NC_044899.1	1751537781	Iguana delicatissima 	16615	Iguana delicatissima	51191
NC_044901.1	1751537880	Amolops granulosus 	17785	Amolops granulosus	325557
NC_044961.1	1758122581	Lucanus fortunei	16591	Lucanus fortunei	618010
NC_044962.1	1758122595	Prismognathus prossi	15984	Prismognathus prossi	618395
NC_044972.1	1758122941	Monachus monachus	16739	Monachus monachus	248254
NC_045042.1	1770689647	Aquila nipalensis 	18450	Aquila nipalensis	193005
NC_045044.1	1770689741	Rousettus amplexicaudatus	16509	Rousettus amplexicaudatus	58083
NC_045057.1	1770690674	Linepithema humile	15929	Linepithema humile	83485
NC_045065.1	1770691065	Conocephalus maculatus 	15905	Conocephalus maculatus	578476
NC_045068.1	1770691107	Cyclommatus strigiceps vitalisi	17853	Cyclommatus strigiceps vitalisi	618761
NC_045075.1	1770691489	Aphaena amabilis 	16237	Aphaena amabilis	2608302
NC_045090.1	1770692558	Palaemon sinensis 	15955	Palaemon sinensis	349473
NC_045091.1	1770692572	Birgus latro	16411	Birgus latro	177283
NC_045094.1	1770692688	Harpalus sinicus	16521	Harpalus sinicus	2107218
NC_045095.1	1770692702	Pseudocleopatra dartevellei	15368	Pseudocleopatra dartevellei	2650574
NC_045097.1	1770692808	Xystrocera globosa	15707	Xystrocera globosa	1191653
NC_045101.1	1770693084	Ceutorhynchus obstrictus	20124	Ceutorhynchus obstrictus	307131
NC_045102.1	1770693098	Figulus binodulus	16261	Figulus binodulus	273949
NC_045103.1	1770693112	Paracolopha morrisoni 	16330	Paracolopha morrisoni	1308599
NC_045120.1	1770694425	Sinna extrema 	15345	Sinna extrema	1232046
NC_045122.1	1770694525	Velutinodorcus velutinus	14748	Velutinodorcus velutinus	618696
NC_045123.1	1770694539	Dorcus ursulus	18220	Dorcus ursulus	2651294
NC_045124.1	1770694553	Dorcus tenuihirsutus	18505	Dorcus tenuihirsutus	2651293
NC_045178.1	1776687540	Bombus terrestris lusitanicus 	17049	Bombus terrestris lusitanicus	1255231
NC_045179.1	1776687582	Bombus terrestris terrestris 	17232	Bombus terrestris terrestris	1255232
NC_045181.1	1778127440	Muscicapa griseisticta 	17897	Muscicapa griseisticta	670350
NC_045187.1	1778127762	Ampithoe lacertosa 	14607	Ampithoe lacertosa	429030
NC_045189.1	1778127790	Baltia butleri 	15124	Baltia butleri	320288
NC_045190.1	1778127804	Talbotia nagana 	15155	Talbotia naganum	320302
NC_045191.1	1778127818	Pontia callidice 	15109	Pontia callidice	320238
NC_045192.1	1778127832	Pontia daplidice 	15124	Pontia daplidice	441325
NC_045207.1	1778128263	Olidiana ritcheriina 	15166	Olidiana ritcheriina	1306428
NC_045208.1	1778128277	Ptilonyssus chloris	14433	Ptilonyssus chloris	2652178
NC_045209.1	1778128291	Tinaminyssus melloi	14759	Tinaminyssus melloi	105222
NC_045210.1	1778128305	Hynobius unisacculus 	16413	Hynobius unisacculus	2606758
NC_045212.1	1778128405	Acosmetura nigrogeniculata	16271	Cosmetura nigrogeniculata	948388
NC_045215.1	1778128447	Vespula flaviceps 	17489	Vespula flaviceps	1475057
NC_045217.1	1778128474	Murexia melanurus 	17736	Murexia melanurus	418663
NC_045223.1	1778128634	Lebbeus groenlandicus	17399	Lebbeus groenlandicus	397956
NC_045232.1	1783487625	Plestiodon tunganus	17263	Plestiodon tunganus	463550
NC_045236.1	1783487889	Aphis glycines	17954	Aphis glycines	307491
NC_045237.1	1783487903	Euchorthippus unicolor 	15629	Euchorthippus unicolor	1257153
NC_045239.1	1783487931	Dasypogon diadema 	16947	Dasypogon diadema	468822
NC_045243.1	1783488135	Daphnia laevis 	15246	Daphnia laevis	42853
NC_045246.1	1783488268	Epicauta impressicornis	15713	Epicauta impressicornis	1884679
NC_045247.1	1783488282	Gastrophysa polygoni	17277	Gastrophysa polygoni	878018
NC_045248.1	1783488296	Epicopeia hainesii 	15395	Epicopeia hainesii	691109
NC_045249.1	1783488310	Hasora badra	15324	Hasora badra	218730
NC_045269.1	1783489811	Pseudeuphausia sinica 	16192	Pseudeuphausia sinica	296748
NC_045282.1	1783490774	Sterna paradisaea 	16708	Sterna paradisaea	279953
NC_045283.1	1783490788	Bombus waltoni 	19349	Bombus waltoni	395577
NC_045306.1	1783492460	Vulcanolepas fijiensis	17374	Vulcanolepas fijiensis	2511776
NC_045360.1	1783497107	Athalia icar 	15852	Athalia icar	2982297
