AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
NC_063955.1	2248519951	Aster lavandulifolius 	152719	Aster lavandulifolius	1196485
NC_063957.1	2248520052	Hemiptelea davidii 	159803	Hemiptelea davidii	63068
NC_063958.1	2248520137	Ulmus castaneifolia 	159924	Ulmus castaneifolia	1357738
NC_063959.1	2248520224	Ulmus lamellosa 	160388	Ulmus lamellosa	1357739
NC_063960.1	2248520310	Leymus arenarius	136715	Leymus arenarius	220462
NC_063961.1	2248520393	Leymus mollis	136065	Leymus mollis	183794
NC_063965.1	2248520518	Arisaema heterophyllum 	170554	Arisaema heterophyllum	227498
NC_064013.1	2252651437	Spyridium cordatum	161321	Spyridium cordatum	323922
NC_064014.1	2248648152	Spyridium eriocephalum var. eriocephalum	161219	Spyridium eriocephalum var. eriocephalum	2945686
NC_064015.1	2248648239	Spyridium halmaturinum	161175	Spyridium halmaturinum	323961
NC_064055.1	2252651978	Castanopsis sieboldii 	160705	Castanopsis sieboldii	115717
NC_064057.1	2252652082	Bolbitis x multipinna 	152437	Bolbitis x multipinna	2945007
NC_064066.1	2252652279	Cremastra aphylla 	157952	Cremastra aphylla	1891300
NC_064067.1	2252652365	Bulbophyllum ningboense 	151052	Bulbophyllum ningboense	2945671
NC_064068.1	2252652449	Calanthe hancockii 	158285	Calanthe hancockii	1541220
NC_064069.1	2252652538	Liparis luteola 	156405	Liparis luteola	2945669
NC_064070.1	2252652625	Liparis rostrata 	153674	Liparis rostrata	2945670
NC_064071.1	2252652714	Odontochilus yakushimensis 	147250	Odontochilus yakushimensis	2497344
NC_064072.1	2252652795	Rhomboda fanjingensis 	153205	Rhomboda fanjingensis	2761835
NC_064073.1	2252652882	Cryptandra amara 	159991	Cryptandra amara	149376
NC_064074.1	2252652969	Spyridium cinereum	161190	Spyridium cinereum	2945652
NC_064075.1	2252653056	Spyridium coactilifolium	161048	Spyridium coactilifolium	2945653
NC_064076.1	2252653143	Spyridium coalitum	161332	Spyridium coalitum	2945654
NC_064077.1	2252653230	Spyridium daltonii	161174	Spyridium daltonii	323975
NC_064078.1	2252653317	Spyridium daphnoides	160884	Spyridium daphnoides	2945636
NC_064079.1	2252653404	Spyridium fontis-woodii	161117	Spyridium fontis-woodii	2945657
NC_064080.1	2252653491	Spyridium furculentum	161167	Spyridium furculentum	2945658
NC_064081.1	2252653578	Spyridium gunnii	161236	Spyridium gunnii	323970
NC_064082.1	2252653665	Spyridium lawrencei	161329	Spyridium lawrencei	2945637
NC_064083.1	2252653752	Spyridium leucopogon	161118	Spyridium leucopogon	2945638
NC_064084.1	2252653839	Spyridium majoranifolium	161247	Spyridium majoranifolium	2945639
NC_064085.1	2252653926	Spyridium microcephalum	161255	Spyridium microcephalum	2945640
NC_064086.1	2252654013	Spyridium minutum	161280	Spyridium minutum	2945660
NC_064087.1	2252654100	Spyridium montanum	161138	Spyridium montanum	2945661
NC_064088.1	2252654186	Spyridium nitidum	160972	Spyridium nitidum	323963
NC_064089.1	2252654273	Spyridium obcordatum	161037	Spyridium obcordatum	2945641
NC_064090.1	2252654360	Spyridium oligocephalum	161326	Spyridium oligocephalum	2945644
NC_064091.1	2252654447	Spyridium phylicoides	161210	Spyridium phylicoides	2945664
NC_064092.1	2252654534	Spyridium polycephalum	161411	Spyridium polycephalum	2945646
NC_064093.1	2252654621	Spyridium scabridum	161338	Spyridium scabridum	2945647
NC_064094.1	2252654708	Spyridium scortechinii	160870	Spyridium scortechinii	323973
NC_064095.1	2252654795	Spyridium spadiceum	160918	Spyridium spadiceum	2945648
NC_064096.1	2252654882	Spyridium subochreatum	161124	Spyridium subochreatum	323964
NC_064097.1	2252654969	Spyridium thymifolium	161126	Spyridium thymifolium	323965
NC_064098.1	2252655056	Spyridium tricolor	161181	Spyridium tricolor	323968
NC_064099.1	2252655143	Spyridium ulicinum	161292	Spyridium ulicinum	323969
NC_064100.1	2252655230	Spyridium villosum	161217	Spyridium villosum	2945650
NC_064101.1	2252655317	Spyridium waterhousei	161360	Spyridium waterhousei	456994
NC_064102.1	2252655404	Spyridium burragorang	161057	Spyridium burragorang	323971
NC_064103.1	2252655489	Rhamnoneuron balansae	172971	Rhamnoneuron balansae	1898922
NC_064104.1	2252655583	Cymbaria daurica 	151545	Cymbaria daurica	2867398
NC_064105.1	2252655663	Prunus maackii 	158015	Prunus maackii	140657
NC_064106.1	2252655748	Prunus schneideriana 	157923	Prunus schneideriana	497077
NC_064107.1	2252655833	Prunus duclouxii 	157914	Prunus duclouxii	2740320
NC_064108.1	2252655918	Prunus trichantha 	157758	Prunus trichantha	1642870
NC_064114.1	2252656073	Goodyera biflora	154375	Goodyera biflora	763061
NC_064115.1	2252656160	Goodyera henryi	154292	Goodyera henryi	1795517
NC_064116.1	2252656247	Goodyera pubescens	152417	Goodyera pubescens	78780
NC_064117.1	2252656334	Goodyera striata	152742	Goodyera striata	2946714
NC_064118.1	2252656421	Spiranthes sinensis	153954	Spiranthes sinensis	117406
NC_064119.1	2252656506	Betula ovalifolia	160430	Betula ovalifolia	361422
NC_064120.1	2252656591	Betula ermanii	160500	Betula ermanii	216992
NC_064121.1	2252656676	Betula davurica	160486	Betula davurica	253224
NC_064122.1	2252656761	Betula fruticosa	160455	Betula fruticosa	216993
NC_064123.1	2252656846	Allium triquetrum 	153249	Allium triquetrum	74902
NC_064125.1	2252656945	Stemona parviflora 	154552	Stemona parviflora	339780
NC_064126.1	2252657033	Clerodendrum thomsoniae 	151053	Clerodendrum thomsoniae	167922
NC_064127.1	2252657119	Isodon serra 	152312	Isodon serra	199544
NC_064128.1	2252657204	Lycopus europaeus 	152085	Lycopus europaeus	260603
NC_064129.1	2252657292	Swertia kouitchensis 	153484	Swertia kouitchensis	2831648
NC_064135.1	2252657468	Citrus junos 	160612	Citrus junos	135197
NC_064136.1	2252657557	Citrus keraji 	160121	Citrus keraji	1008983
NC_064137.1	2252657646	Citrus madurensis 	160229	Citrus madurensis	1603710
NC_064138.1	2252657735	Citrus mangshanensis 	160262	Citrus mangshanensis	349445
NC_064139.1	2252657824	Citrus oto 	160127	Citrus oto	1008984
NC_064140.1	2252657913	Citrus tachibana 	160600	Citrus tachibana	200544
NC_064141.1	2252658001	Citrus tarogayo 	160121	Citrus tarogayo	1008982
NC_064142.1	2252658090	Rubus pacificus 	156255	Rubus pacificus	1521127
NC_064143.1	2252658176	Rubus conduplicatus 	155731	Rubus conduplicatus	2949407
NC_064144.1	2252658262	Adiantum flabellulatum 	152063	Adiantum flabellulatum	872337
NC_064145.1	2252658351	Paphiopedilum helenae 	155299	Paphiopedilum helenae	136296
NC_064146.1	2252658425	Cenchrus alopecuroides 	138053	Cenchrus myosuroides	192626
NC_064147.1	2252658509	Zephyranthes bifida 	153946	Zephyranthes bifida	82245
NC_064148.1	2252658595	Shorea macrophylla 	150778	Rubroshorea macrophylla	152423
NC_064210.1	2252659534	Lespedeza tricolor	149038	Lespedeza tricolor	2935096
NC_064319.1	2258628119	Psilopeganum sinense 	157000	Psilopeganum sinense	405848
NC_064322.1	2258628235	Ligusticopsis acaulis 	148509	Ligusticopsis acaulis	2949714
NC_064335.1	2258688260	Tephrocactus geometricus 	116183	Tephrocactus geometricus	2608652
NC_064336.1	2258688333	Lophophora diffusa 	115596	Lophophora diffusa	130137
NC_064343.1	2258688639	Chrysanthemum chanetii 	151393	Chrysanthemum chanetii	146993
NC_064344.1	2258688727	Chrysanthemum dichroum 	151371	Chrysanthemum dichrum	146994
NC_064345.1	2258688815	Lysimachia clethroides 	155110	Lysimachia clethroides	167892
NC_064346.1	2258688901	Humulus japonicus 	154162	Humulus japonicus	3485
NC_064354.1	2258689581	Trapa cochinchinensis	155538	Trapa cochinchinensis	2950367
NC_064355.1	2258689667	Trapa acornis	155537	Trapa acornis	236972
NC_064356.1	2258689753	Elaeocarpus glabripetalus	158134	Elaeocarpus glabripetalus	1495518
NC_064357.1	2258689844	Verbascum brevipedicellatum 	153467	Verbascum brevipedicellatum	2950380
NC_064358.1	2258689932	Verbascum sinaiticum 	153481	Verbascum sinaiticum	2072606
NC_064359.1	2258690020	Sedum alfredii 	149427	Sedum alfredii	439688
NC_064360.1	2258690094	Diervilla sessilifolia	158329	Diervilla sessilifolia	79608
NC_064361.1	2258690178	Oxytropis aciphylla 	122173	Oxytropis aciphylla	671262
NC_064362.1	2258690255	Heteroplexis microcephala 	152984	Heteroplexis microcephala	2816892
NC_064363.1	2258690341	Picea purpurea 	124233	Picea purpurea	308687
NC_064364.1	2258690407	Eleutherococcus sessiliflorus 	156762	Eleutherococcus sessiliflorus	105886
NC_064365.1	2258690494	Bauhinia racemosa	155501	Bauhinia racemosa	1227988
NC_064366.1	2258690578	Dipsacus asperoides	160723	Dipsacus asperoides	180066
NC_064367.1	2258690666	Wenchengia alternifolia	152843	Wenchengia alternifolia	1168069
NC_064373.1	2258690825	Lonicera gynochlamydea 	154643	Lonicera gynochlamydea	486670
NC_064374.1	2258690910	Sida acuta 	159147	Sida acuta	108357
NC_064375.1	2258690995	Cardamine enshiensis (nom. nud.) 	154832	Cardamine enshiensis (nom. nud.)	2870829
NC_064388.1	2258691251	Cymbaria mongolica 	149431	Cymbaria mongolica	374685
NC_064389.1	2258691328	Anemone altaica	160806	Anemone altaica	2291097
NC_064393.1	2258691460	Ormosia pinnata 	171641	Ormosia pinnata	1993845
NC_064394.1	2258691558	Ulmus laevis	159712	Ulmus laevis	233204
NC_064406.1	2258691843	Coptis deltoidea	154538	Coptis deltoidea	261449
NC_064407.1	2258691929	Amana nanyueensis	151234	Amana nanyueensis	2822968
NC_064501.1	2260542606	Elsholtzia byeonsanensis 	150628	Elsholtzia byeonsanensis	2928439
NC_064509.1	2260540957	Campylotropis brevifolia 	148855	Campylotropis brevifolia	2952119
NC_064510.1	2260541041	Campylotropis capillipes 	152978	Campylotropis capillipes	2518012
NC_064511.1	2260541125	Campylotropis delavayi 	149088	Campylotropis delavayi	1108176
NC_064512.1	2260541209	Campylotropis grandifolia 	149165	Campylotropis grandifolia	2857520
NC_064513.1	2260541293	Campylotropis harmsii 	149291	Campylotropis harmsii	2518014
NC_064514.1	2260541377	Campylotropis howellii 	149312	Campylotropis howellii	2952120
NC_064515.1	2260541461	Campylotropis henryi 	149153	Campylotropis henryi	2952121
NC_064516.1	2260541545	Campylotropis latifolia 	149176	Campylotropis latifolia	2952122
NC_064517.1	2260541629	Campylotropis cytisoides f. parviflora 	148932	Campylotropis parviflora	2518015
NC_064518.1	2260541713	Campylotropis pinetorum 	149227	Campylotropis pinetorum	2518016
NC_064519.1	2260541797	Campylotropis polyantha 	149001	Campylotropis polyantha	2044320
NC_064520.1	2260541881	Campylotropis sulcata 	148981	Campylotropis sulcata	2518017
NC_064521.1	2260541965	Campylotropis teretiracemosa 	149169	Campylotropis teretiracemosa	2952125
NC_064522.1	2260542049	Campylotropis thomsonii 	148963	Campylotropis thomsonii	2952126
NC_064523.1	2260542133	Campylotropis trigonoclada 	149227	Campylotropis trigonoclada	2729099
NC_064524.1	2260542217	Campylotropis wilsonii 	149113	Campylotropis wilsonii	2952127
NC_064525.1	2260542301	Campylotropis bonii 	153122	Campylotropis bonii	2044319
NC_064528.1	2260542482	Holcoglossum omeiense	147653	Holcoglossum omeiense	536151
NC_064686.1	2273784373	Viola tricolor 	155535	Viola tricolor	214053
NC_064687.1	2273784458	Arisaema decipiens 	167792	Arisaema decipiens	1537852
NC_064734.1	2273785579	Spiraea thunbergii 	155922	Spiraea thunbergii	409520
NC_064735.1	2273785664	Trema domingense	157179	Trema domingense	1184762
NC_064736.1	2273785752	Australina pusilla 	152624	Australina pusilla	1748861
NC_064737.1	2273785837	Dendrocnide basirotunda 	152646	Dendrocnide basirotunda	1303705
NC_064738.1	2273785922	Dendrocnide meyeniana 	152621	Dendrocnide meyeniana	1399671
NC_064739.1	2273786007	Dendrocnide sinuata 	152650	Dendrocnide sinuata	647264
NC_064740.1	2273786093	Dendrocnide urentissima 	152658	Dendrocnide urentissima	1303704
NC_064741.1	2273786178	Elatostema parvum 	153091	Elatostema parvum	226091
NC_064742.1	2273786263	Zhengyia shennongensis 	150109	Zhengyia shennongensis	1312523
NC_064744.1	2273786434	Gyrotaenia myriocarpa 	153979	Gyrotaenia myriocarpa	1586306
NC_064745.1	2273786520	Hesperocnide tenella 	146864	Hesperocnide tenella	194267
NC_064746.1	2273786604	Laportea aestuans 	153521	Laportea aestuans	1475415
NC_064747.1	2273786689	Laportea canadensis 	150253	Laportea canadensis	194269
NC_064748.1	2273786774	Laportea cuspidata 	149149	Laportea cuspidata	471947
NC_064749.1	2273786858	Laportea mooreana 	150827	Laportea mooreana	2306682
NC_064750.1	2273786943	Laportea ovalifolia 	153659	Laportea ovalifolia	2306683
NC_064751.1	2273787028	Leucosyke puya 	156511	Leucosyke puya	2807117
NC_064932.1	2281527921	Lonicera oblata 	155481	Lonicera oblata	2573088
NC_064934.1	2281528017	Nanocnide japonica 	145970	Nanocnide japonica	1399704
NC_064935.1	2281528101	Nanocnide lobata 	145302	Nanocnide lobata	1399705
NC_064936.1	2281528185	Obetia aldabrensis 	153239	Obetia aldabrensis	1586311
NC_064937.1	2281528270	Poikilospermum cordifolium 	153801	Poikilospermum cordifolium	2792736
NC_064938.1	2281528357	Rousselia humilis 	153304	Rousselia humilis	1399744
NC_064939.1	2281528443	Touchardia latifolia 	152871	Touchardia latifolia	1399750
NC_064940.1	2281528528	Urera baccifera 	153215	Urera baccifera	681502
NC_064941.1	2281528613	Urera glabra 	152663	Urera glabra	194275
NC_064942.1	2281528698	Urera hypselodendron 	153212	Urera hypselodendron	1399752
NC_064943.1	2281528783	Urera robusta 	153198	Urera robusta	2792734
NC_064944.1	2281528868	Urtica angustifolia 	146703	Urtica angustifolia	1399755
NC_064945.1	2281528952	Urtica ardens 	146795	Urtica ardens	1399756
NC_064946.1	2281529035	Urtica atrichocaulis 	146717	Urtica atrichocaulis	1399757
NC_064947.1	2281529119	Urtica chamaedryoides 	146455	Urtica chamaedryoides	1470437
NC_064949.1	2281529288	Urtica domingensis 	146125	Urtica domingensis	1853086
NC_064950.1	2281529372	Urtica hyperborea 	147898	Urtica hyperborea	1399758
NC_064951.1	2281529455	Urtica kioviensis 	146725	Urtica kioviensis	1435584
NC_064952.1	2281529539	Urtica magellanica 	146606	Urtica magellanica	1435588
NC_064954.1	2281529707	Urtica membranifolia 	158078	Urtica membranifolia	2306710
NC_064955.1	2281529790	Urtica morifolia 	146755	Urtica morifolia	1435590
NC_064956.1	2281529873	Urtica rupestris 	146751	Urtica rupestris	1853099
NC_064957.1	2281529958	Urtica thunbergiana 	146846	Urtica thunbergiana	1303703
NC_064958.1	2281530042	Urtica urens 	147544	Urtica urens	473050
NC_064959.1	2281530127	Primula qiupuensis	152713	Primula qiupuensis	2841358
NC_064960.1	2281530213	Primula wannanensis	151733	Primula wannanensis	2841359
NC_064961.1	2281530299	Primula ovalifolia	151618	Primula ovalifolia	690504
NC_064964.1	2281530489	Uncaria hirsuta 	155138	Uncaria hirsuta	714512
NC_064965.1	2281530575	Uncaria sessilifructus 	155177	Uncaria sessilifructus	714514
NC_064966.1	2281530661	Uncaria macrophylla 	155138	Uncaria macrophylla	714513
NC_064967.1	2281530748	Hemerocallis citrina	156083	Hemerocallis citrina	1249515
NC_064968.1	2281530837	Girardinia formosana	152518	Girardinia formosana	2952661
NC_064970.1	2281531009	Girardinia chingiana	152659	Girardinia chingiana	2952663
NC_064971.1	2281531095	Urera oligoloba	152919	Laportea oligoloba	3089690
NC_064972.1	2281531180	Urera cf. cordifolia	153214	Urera cf. cordifolia Ur15	2952676
NC_064973.1	2281531265	Urera capitata	153771	Urera capitata	2952671
NC_064974.1	2281531350	Urera cameroonensis	153212	Urera cameroonensis	2952670
NC_064975.1	2281531435	Laportea medogensis	150196	Laportea medogensis	2952668
NC_064976.1	2281531522	Laportea grossa	161930	Laportea grossa	2952667
NC_064977.1	2281531607	Laportea decumana	151855	Laportea decumana	2952666
NC_064978.1	2281531692	Poikilospermum naucleiflorum	153782	Poikilospermum naucleiflorum	2952669
NC_064979.1	2281531778	Urtica radicans	146667	Urtica radicans	2952674
NC_064980.1	2281531861	Girardinia bullosa	152388	Girardinia bullosa	2952662
NC_064985.1	2281532043	Tillandsia cyanea 	157602	Tillandsia cyanea	106478
NC_064988.1	2281532192	Philodendron hederaceum 	168609	Philodendron hederaceum	290852
NC_064989.1	2281532289	Spodiopogon sagittifolius 	139401	Spodiopogon sagittifolius	1642874
NC_064990.1	2281532381	Disporum bodinieri 	156603	Disporum bodinieri	1407655
NC_064991.1	2281532464	Huperzia crispata 	154320	Huperzia crispata	380486
NC_064992.1	2281532553	Baeckea frutescens 	158939	Baeckea frutescens	199392
NC_064995.1	2281532666	Salix floderusii 	155540	Salix floderusii	2768819
NC_064996.1	2281532753	Staurogyne concinnula 	153783	Staurogyne concinnula	640501
NC_064997.1	2281532840	Galeola lindleyana 	100749	Galeola lindleyana	307584
NC_064998.1	2281532878	Veronica arvensis 	149386	Veronica arvensis	46032
NC_064999.1	2281532967	Viola acuminata	158940	Viola acuminata	210387
NC_065000.1	2281533052	Viola chaerophylloides	157113	Viola chaerophylloides	116758
NC_065001.1	2281533137	Viola collina	157890	Viola collina	333555
NC_065002.1	2281533221	Viola dissecta	157113	Viola dissecta	264812
NC_065003.1	2281533306	Viola inconspicua	156624	Viola inconspicua	591090
NC_065004.1	2281533390	Viola monbeigii	156580	Viola belophylla	2994949
NC_065005.1	2281533473	Viola mongolica	156870	Viola mongolica	2865926
NC_065006.1	2281533557	Viola patrinii	156508	Viola patrinii	316489
NC_065007.1	2281533641	Viola variegata	156582	Viola variegata	264813
NC_065008.1	2281533725	Viola yezoensis	156537	Viola yezoensis	1161167
NC_065009.1	2281533809	Viola yunnanfuensis	156974	Viola yunnanfuensis	909202
NC_065010.1	2281533893	Suaeda physophora 	151104	Suaeda physophora	224186
NC_065013.1	2281534006	Amaranthus tricolor 	150718	Amaranthus tricolor	29722
NC_065014.1	2281534097	Begonia asteropyrifolia 	169512	Begonia asteropyrifolia	2489288
NC_065015.1	2281534187	Reevesia rotundifolia 	161905	Reevesia rotundifolia	1663035
NC_065022.1	2281534460	Machilus rehderi 	152854	Machilus rehderi	610232
NC_065023.1	2281534542	Astragalus complanatus 	124131	Phyllolobium chinense	47064
NC_065031.1	2281534781	Cupressus duclouxiana 	129959	Cupressus duclouxiana	103966
NC_065032.1	2281534866	Juniperus chinensis 	126967	Juniperus chinensis	50182
NC_065033.1	2281534950	Juniperus gaussenii 	127712	Juniperus gaussenii	644197
NC_065034.1	2281535035	Juniperus pingii 	127546	Juniperus pingii	483145
NC_065035.1	2281535120	Juniperus procumbens 	127828	Juniperus procumbens	720871
NC_065037.1	2281535221	Adonis pseudoamurensis	156917	Adonis pseudoamurensis	196573
NC_065038.1	2281535307	Tagetes minuta 	151895	Tagetes minuta	169607
NC_065040.1	2281535442	Aquilaria agallochum	174866	Aquilaria agallochum	1472648
NC_065041.1	2281535539	Aquilaria cumingiana	174834	Aquilaria cumingiana	1767999
NC_065042.1	2281535635	Aquilaria rugosa	174893	Aquilaria rugosa	314115
NC_065043.1	2281535731	Gyrinops caudata	174798	Gyrinops caudata	871265
NC_065044.1	2281535828	Gyrinops ledermannii	174819	Gyrinops ledermannii	223757
NC_065045.1	2281535926	Gyrinops moluccana	174768	Gyrinops moluccana	1768000
NC_065046.1	2281536024	Gyrinops salicifolia	174892	Gyrinops salicifolia	223759
NC_065047.1	2281536121	Gyrinops versteegii	174814	Gyrinops versteegii	870953
